sec, nanosec, acc_x, acc_y, angular_z
10,541000000,-0.012491861426999755,0.01408546515499186,7.207081193089679e-0
10,546000000,-0.0298522927629964,-0.004327329156219255,-9.173624856295853e-0
10,551000000,-0.007112202126552234,0.009005497409882927,5.027795738582927e-0
10,556000000,-0.010208611478855063,0.010699733429770028,0.000363323360844788
10,561000000,-0.03133487612841057,-0.0008843785515011544,3.3055442203721104e-0
10,566000000,-0.008407151102139099,-0.02182910183499486,1.299979091727004e-0
10,571000000,-0.027024395245405074,-0.009698290517970378,0.000142195770491160
10,576000000,-0.029393333184097335,-0.034936719068038864,-0.000337343947777435
10,581000000,0.010225418250284547,-0.016825010341917756,-0.000137845371702340
10,586000000,-0.05098497410461873,-0.0050334045518446585,-0.00019129614529452
10,591000000,-0.007551044969109848,0.009759534193089565,1.8736161387754064e-0
10,596000000,-0.016693927281809493,-0.013764629811469913,-0.0001041954750432832
10,601000000,-0.022254215303139292,-0.01333098782156391,6.167895790224955e-0
10,606000000,-0.02176157007383599,0.00798422774257334,8.874292157142101e-0
10,611000000,-0.03704728789404589,-0.02596655491144125,0.0001784425466799672
10,616000000,-0.053495350340432554,0.013138559737280162,-7.560866761775212e-0
10,621000000,-0.004384137466755245,4.618692963737829e-05,-0.000230695055429754
10,626000000,-0.0027632471163307644,0.024639725241287512,-2.3627310121306205e-0
10,631000000,-0.016387360902016892,0.024481116641634475,-0.0002693724665430543
10,636000000,-0.03185336425667666,-0.0037183914728434915,-0.0001156020048936209
10,641000000,-0.006674676636209231,-0.016172308817317637,0.000301940595199764
10,646000000,0.006775550821520208,-0.04983102853036769,-0.0001242049629621200
10,651000000,-0.019060755659611652,-0.00035847324768822756,0.0003836146040221671
10,656000000,0.0009723390204999828,0.01855316443267223,-6.191391687137314e-0
10,661000000,-0.003402334387589665,0.0019291931087128862,-0.0001103324679241198
10,666000000,-0.008840004182427724,0.004141881565581649,7.663197306568696e-0
10,671000000,0.001948305863889348,0.00987200009887556,0.0001225694924260696
10,676000000,0.01762141973534474,0.009321263934500995,-0.0001729175077078683
10,681000000,-0.011500281669081135,-0.00932367347906848,0.0001073586830854217
10,686000000,-0.0012998351522996703,0.00351190292953377,7.280266458148319e-0
10,691000000,-0.027963760303442525,-0.006681552901066548,-0.0001040807439082352
10,696000000,-0.018163009692340793,0.018217352694982848,-5.5655336344073884e-0
10,701000000,0.0060041567513180304,0.014347706206426341,-0.0001747283794723767
10,706000000,-0.018537485853407563,0.006571544930226474,-3.5420928476934954e-0
10,711000000,-0.004958902207117058,0.01936538950083385,-6.317670151725449e-0
10,716000000,-0.033346951846777335,0.004130619587364589,-4.937645360174392e-0
10,721000000,-0.00434204701492652,0.030179320689837162,-8.327622223341004e-0
10,726000000,-0.015634910995809024,-0.007060816161311502,0.000281558963115158
10,731000000,0.011453591099603418,0.010607757909211986,-1.2402976847965528e-0
10,736000000,-0.01977372919805416,-0.016077968714033337,-7.162639977570628e-0
10,741000000,-0.00540920782940943,-0.007688784539874549,-0.0003213336507693635
10,746000000,-0.028328122021521008,0.0200353369499391,0.0001190747518251039
10,751000000,-0.02902967114510321,0.0192724714458328,-0.000533066192654284
10,756000000,-0.03326083046965437,-0.012302002880537597,-2.299241165993933e-0
10,761000000,-0.01806526078155366,0.02739346556600892,6.652078549453485e-0
10,766000000,-0.032244783814254205,-0.0006681074909017018,-0.0001063430121025127
10,771000000,0.012184512645061806,0.0037987798692528827,-0.0001743112953527721
10,776000000,-0.013183487910404025,0.02549187623471635,-0.000173889744035779
10,781000000,-0.021385761027398295,-0.010245687237395069,2.0921263685817432e-0
10,786000000,-0.010532468523413243,0.02296861718233292,7.567535322609826e-0
10,791000000,-0.009577903714377969,-0.0052060912447783915,5.014663124400681e-0
10,796000000,0.02086710542281482,-0.031770649196338034,-4.0226334803120744e-0
10,801000000,-0.017751783186781566,0.03087943533664878,4.61350013551095e-0
10,806000000,-0.03865165286480744,0.01694218173285207,0.000668306790070561
10,811000000,0.004348794617343828,0.030067149073161454,-2.1100719480124927e-0
10,816000000,-0.021569177815489272,-0.015620924467019393,7.984296399970344e-0
10,821000000,-0.0004965090460145819,-0.01662710379996378,-0.000144309649187205
10,826000000,0.00025018138599082647,-0.0028953012314661174,-0.0001425289157390562
10,831000000,-0.026051475673447316,-0.04511552439546079,0.000132640536393117
10,836000000,-0.046914152029443955,0.029101842635080637,0.0001367667131006737
10,841000000,-0.01575141241456256,-0.017370632791276014,0.0001227178872117041
10,846000000,-9.853000099949681e-05,-0.011215243790350965,-0.000207754841746564
10,851000000,-0.003277003352800503,-0.008052460597983726,-9.752812303126693e-0
10,856000000,0.007894489444573395,-0.00821527636071524,-7.232510862214858e-0
10,861000000,0.00401624215288523,0.021688284146591668,5.183557911206941e-0
10,866000000,0.005672537899716706,0.009821364974955234,-0.000263587432823674
10,871000000,-0.02744320598151172,-0.004629034110217527,-0.000142973412957716
10,876000000,-0.0314055697810641,-0.0064396789193047,0.0002040237840109411
10,881000000,3.1932238636607144e-05,-0.009960448766373671,-0.0001049520440473020
10,886000000,-0.02223595420271823,-0.002128901052530278,8.205150394179292e-0
10,891000000,-0.023053673485368298,0.027316346876550674,9.59833214217718e-0
10,896000000,0.025428108335587833,-0.015052761640364292,0.0001841146920330993
10,901000000,-0.015366964526625433,0.015154503852418497,9.628497846010988e-0
10,906000000,0.013345478162920062,0.001964008639773468,0.000244928890448653
10,911000000,-0.040631347213870427,0.022896521441176917,-0.0003003434468771586
10,916000000,-0.05178661984809939,-0.025630532974049512,-0.000213568030209920
10,921000000,0.0012779314870890596,0.010421024643799492,0.000287836732172624
10,926000000,-0.02973290971524403,-0.012512962064933799,0.000370049011332830
10,931000000,-0.0391486455610779,-0.004158392711411115,-5.339469029522323e-0
10,936000000,-0.03304017856412184,-0.003330553347477878,0.0001001285008953934
10,941000000,-0.00759726928781756,0.012593597601760159,4.843267666503514e-0
10,946000000,-0.011774999174177053,-0.008745712601813706,0.0001690395072729691
10,951000000,-0.03362664028774354,-0.029451164469852274,1.1491860118974785e-0
10,956000000,0.026357276261265616,-0.021580036853198425,9.616586130202587e-0
10,961000000,-0.025131169112414194,-0.004793669701042435,0.000282081987714488
10,966000000,-0.0019532661993187025,0.04412123926440373,0.0001800450525994321
10,971000000,-0.022458917678919853,-0.009760771874274024,-0.0002405554060446397
10,976000000,-0.009564699637024254,0.00867182258566968,-6.564700693557358e-0
10,981000000,-0.012386292207030268,0.01564485432421123,0.0002149893851374459
10,986000000,-0.053888090254192625,0.0027133115173886067,-0.0002471467131432320
10,991000000,-0.05208375767864769,-0.002410742583835733,-0.0001341059114873986
10,996000000,-0.05419132401768483,0.018255232811473003,0.0001888113759398759
11,1000000,-0.04018096940291914,-0.01878803477460677,-0.000316345424341304
11,6000000,-0.014429471976784009,0.017902016100971172,0.000118268753727116
11,11000000,0.000848309546313035,-0.010367927381389752,-0.0002250789165197935
11,16000000,-0.025675424457599464,0.006615241221714092,0.000530263891607510
11,21000000,-0.004295926320370173,-0.004557302948122613,-0.000153432825275170
11,26000000,-0.05328199534191547,0.0037498443280332655,0.000164675712194882
11,31000000,0.0188786280867351,0.001946952397423033,0.000121631317656453
11,36000000,-0.02785355250139464,0.015333927755368043,-2.444488271902974e-0
11,41000000,-0.0059155995689014924,0.010012931283388215,-0.000107264907822000
11,46000000,-0.05101677189698888,0.014917444380903254,-0.0001630621094175308
11,51000000,-0.04031976773151242,-0.03350949764475711,-8.463403030852829e-0
11,56000000,-0.016028729965584673,0.01770415908145809,7.257308003469138e-0
11,61000000,-0.012185534416973494,-0.005041915866190218,-0.000203051133059832
11,66000000,-0.020449363568870532,0.02379288083071564,9.981007471957358e-0
11,71000000,-0.011213556975916915,0.013682654601799163,-0.000443768536118156
11,76000000,0.001925909560288326,-0.02562700886545142,0.0004142247277125049
11,81000000,-0.03813342129882044,-0.0017538477012746818,0.0001783731077414806
11,86000000,-0.039762916788118774,0.01145800726599195,-0.0003445658078041510
11,91000000,-0.046157924653883686,0.005798248304090025,-1.656308392615463e-0
11,96000000,-0.038929631934952066,-0.0038431404746882445,0.0001182129399139638
11,101000000,-0.03292283753026765,-0.018307776434725722,3.8256135154221264e-0
11,106000000,-0.038279147443280516,0.013976646768087813,-4.593999834145536e-0
11,111000000,-0.05965263509764883,-0.012699765265518423,0.0001376155628007710
11,116000000,-0.039098380015072376,0.037249445032165034,-0.000109040320242329
11,121000000,-0.03763092957846326,0.007012470339413088,0.0002045416184072082
11,126000000,-0.04638872322357421,0.00821797551546179,-0.00019305163997573
11,131000000,-0.06120596371019195,0.010383677544457353,1.0947627693601127e-0
11,136000000,0.0024516831732889557,0.028534813213642117,0.000218490193483197
11,141000000,-0.04892239986028244,-0.016642820945026303,0.0001620825938996489
11,146000000,-0.07500041990939901,-0.00102916263856545,0.0002254897171668545
11,151000000,-0.033473837520973014,-0.009950033703941116,-9.838102776843282e-0
11,156000000,-0.02336209134693191,0.021520560517917176,0.000133716035458590
11,161000000,-0.020510871877773368,0.002573011568474193,5.293750483333815e-0
11,166000000,-0.030612536011193067,0.003383371079281207,0.000437433490449140
11,171000000,-0.06164295008477198,-0.00895241311795824,-9.492788072233669e-0
11,176000000,-0.026191549005344966,-0.03746927730529861,-5.242799204585073e-0
11,181000000,0.000554283307095324,-0.01445820668314121,-0.0002141960567214978
11,186000000,-0.0832796121224335,-0.01692008656632487,2.0631985194706223e-0
11,191000000,-0.03420135004769615,-0.00021597039618826655,0.0001279229108346914
11,196000000,-0.04582189843811983,0.0039299926425245294,0.0001240223124294844
11,201000000,-0.034620819608458205,0.007513309689289402,0.0001631807436547244
11,206000000,-0.012057955491289258,-0.0004845361151181089,-0.000118326499403093
11,211000000,-0.0355582639997429,0.010948705150287487,-0.0001426758260060004
11,216000000,-0.01345227674017119,-0.00013965948595344956,-0.000300389983480634
11,221000000,-0.05269262615487315,-0.03141060786661226,-0.000228788128737764
11,226000000,-0.04586105387243659,-0.011200217256197064,3.305732964286581e-0
11,231000000,-0.06901186121269093,0.03091147571980238,8.23547476472833e-0
11,238000000,-0.055282497871593866,-0.004005135936230766,-0.0002635458434000022
11,243000000,-0.07128896186613223,-0.009205360134337454,7.788830868445287e-0
11,248000000,-0.04149193994358444,-0.05353398037406841,-0.0002740411874607026
11,253000000,-0.05448621099664696,-0.006487838990615869,6.829181787143948e-0
11,258000000,-0.04251149925434089,0.014958273178232664,-8.844071147585526e-0
11,263000000,-0.053697149895282396,0.03802841790874999,-0.0001366516235512208
11,268000000,-0.029622652418980478,0.011936130535086237,-0.0002287530271349684
11,273000000,-0.058548454343148426,0.027033278625006863,0.000218245136434228
11,278000000,-0.08091277168004413,0.014058972329823994,0.000167453143488289
11,283000000,-0.053800389855544056,0.028797155339104836,-8.999431485266047e-0
11,288000000,-0.012001929123271863,-0.010038200433829818,-2.562149230273126e-0
11,293000000,-0.14816676447515756,0.01809557710180553,-0.0001244874767539970
11,298000000,-0.053416130046957645,0.027411972780809632,0.0002385643041305790
11,303000000,0.029057553335433077,-0.01595211381259719,-0.0001790375642731095
11,308000000,-0.23449645603636474,0.03836371246549789,3.602717943851861e-0
11,313000000,0.006757927361273862,0.019095340771962097,1.3953142621119416e-0
11,318000000,-0.050664158308937356,-0.00865160934445393,8.403816341414686e-0
11,323000000,-0.142348574222278,0.037257175575661015,-0.000316570949700935
11,329000000,0.018381206078296103,-0.004058530260541261,-1.4740635976962296e-0
11,334000000,-0.07593716146854881,0.019243462760290757,0.0001192864435253750
11,339000000,-0.14392154404790694,0.0024626925529354993,-0.0002686009183894873
11,344000000,0.0797365126591644,0.009672456609712398,-0.000375035800134496
11,349000000,-0.039760088766152835,-0.009969434028249905,-2.180975339140513e-0
11,354000000,-0.07235905247049025,-0.026444546491702962,1.8276360274987163e-0
11,359000000,-0.06638980910439077,0.014923207310176793,-0.000267491095889578
11,364000000,-0.08577395885675357,0.02173780408825919,0.0002302175316102045
11,369000000,-0.07123057248475273,-0.0031741877172264234,-0.000242156399212245
11,374000000,-0.07673381072958661,0.05007305741154102,-0.000196155202697863
11,379000000,-0.087365394685839,-0.017220554891545267,-0.0001996984176645718
11,384000000,-0.08296029274992099,-0.002739772753107506,-0.0001773849443797558
11,389000000,-0.03625005754340128,-0.005054169820040669,0.000204223390123795
11,394000000,-0.06842267595690678,0.031903562091855325,9.710227657982957e-0
11,399000000,-0.09439750433841287,-0.01703487620473111,-0.000270183553505051
11,404000000,-0.06376140941905253,0.013613342133994562,-0.0002757724408918007
11,409000000,-0.06786018227683403,0.01455979297504791,-1.2138754262672561e-0
11,414000000,-0.0641870701942997,0.0028539313068405817,-0.000381157471964663
11,419000000,-0.06073969613471185,0.0024416551968792955,0.0001158066429933925
11,424000000,-0.08523878867084819,0.0037068135636771572,-4.345926325192147e-0
11,429000000,-0.09219641932848033,0.015633294474747733,-0.0001662511640796332
11,434000000,-0.05019831248253967,0.009662485974774364,0.000427715144399727
11,439000000,-0.06818616299836577,0.005576990601312632,0.0003940314792166187
11,444000000,-0.08971316179333885,0.016880128391627707,0.0001909241311152064
11,449000000,-0.07587831785227846,-0.00484788517876199,1.2701968715973256e-0
11,454000000,-0.08545953597580688,0.007978309575237008,4.4886965910729015e-0
11,459000000,-0.060651439707337024,0.011073893328790595,0.000230635679002630
11,464000000,-0.0694958040406378,-0.01110687743606834,-0.0002405333312662243
11,469000000,-0.05592224872250165,-0.016688464046056426,-5.8456858585865426e-0
11,474000000,-0.09321699857240198,0.009138305681269127,-9.546111815363569e-0
11,479000000,-0.054902906812330926,0.007938408347841113,-4.600193477362465e-0
11,484000000,-0.050542420735473284,0.017983439143117678,-1.7701601171143362e-0
11,489000000,-0.07049544212671925,-0.01249674508244373,-0.000370073895152121
11,494000000,-0.050890608229215824,0.017387328234964142,-0.0001270347278074174
11,499000000,-0.061099427613284074,-0.013800741195293769,6.82352340715906e-0
11,504000000,-0.09674988407027166,0.004312961141239777,-3.1188521737833326e-0
11,509000000,-0.05437963485448133,0.02284597562594061,0.000318869282345897
11,514000000,-0.07625077193840903,-0.0028362628670576782,-0.0001600320823498699
11,519000000,-0.0710379424441233,-0.00746458368590546,-0.0002252871549108188
11,524000000,-0.08057245483496718,0.02828062581259672,-6.563972720203905e-0
11,529000000,-0.06708590240334517,-0.01546045079079468,1.8692507003681422e-0
11,534000000,-0.06457345730144413,0.007553003319382626,0.0001525274021208294
11,539000000,-0.06831564474480978,-0.011523493032485926,9.852764746929187e-0
11,544000000,-0.07497552628743712,-0.008745881062955149,-0.0001317688884358870
11,549000000,-0.057588498383865344,-0.004682837933761234,2.778401370508529e-0
11,554000000,-0.08607288415704833,0.007766368270982703,-0.0001272186747860098
11,559000000,-0.07414141040296057,0.0489451828374776,7.630363949042309e-0
11,564000000,-0.052091865430399745,-0.019526765309143816,-9.798254424860718e-0
11,569000000,-0.09792625772238475,0.009629752112017689,1.6639006008182214e-0
11,574000000,-0.04847923300798204,-0.02461763027142859,0.0001522853078719902
11,579000000,-0.04745937868482216,0.0004972915025347724,-0.000346171380939376
11,584000000,-0.08842953618000428,-0.01443603102041438,1.5397453081947816e-0
11,589000000,-0.04613100666590913,0.018471172254547377,0.000171392300729421
11,594000000,-0.07681065948497431,0.025219369990922644,-0.0001494701684378624
11,599000000,-0.08399272339815109,0.014794184213525473,-5.9557033427466916e-0
11,604000000,-0.010335921821430012,0.03285313583280087,0.0001000995923450982
11,609000000,-0.11973333233252384,-0.009309248143097137,-4.5175134853313704e-0
11,614000000,0.04343218837290032,0.018697029477520225,-0.0001416264777308380
11,619000000,-0.05534059966990313,0.029013819570471992,-4.663242973974212e-0
11,624000000,-0.12476286912957885,-0.006401576209141528,-0.000396407509409917
11,629000000,0.017132672802848213,-0.012881116804174773,-2.8730500029019812e-0
11,634000000,-0.17247716295664547,0.009763565135210636,0.0001973008657402489
11,639000000,-0.08758325752162295,0.021881759836529267,-7.383265451841569e-0
11,644000000,-0.04551130270841882,-0.0037081016398337026,0.0001494794417289038
11,649000000,-0.041543999176710006,0.033140894638427044,0.0002183833157361059
11,654000000,-0.05045343397707631,0.014970246399239967,5.730084930736482e-0
11,659000000,-0.0584212459654586,0.019272140163462535,0.000268102223489480
11,664000000,-0.04832734636982558,0.01939371405352209,4.0124875609783075e-0
11,669000000,-0.03187477950722635,-0.005180723879145609,-5.8971189849884174e-0
11,674000000,-0.048601273254293496,0.03908410973105991,-0.000262114867372733
11,679000000,-0.029448497903262094,0.006006044907622112,0.0001712103406886587
11,684000000,-0.08696253676073532,0.020228617463004365,0.0001238842859210212
11,689000000,-0.05266952824416212,0.03229338838862448,-5.456233190185508e-0
11,694000000,-0.05464560496975282,0.017718402570021895,7.771097938625099e-0
11,699000000,-0.06050736692271229,-0.002248588374968291,0.000169205510494292
11,704000000,-0.05712462496338551,0.009499056714296962,-0.0001878199564895575
11,709000000,-0.033095875882648895,0.0137268973269678,-5.9977121016453415e-0
11,714000000,-0.04012679376583507,0.0024867227178335203,6.590202883239198e-0
11,719000000,-0.04083191644810156,0.011564224503472848,9.703726152002441e-0
11,724000000,-0.04859608213929604,-0.030955183781715658,0.0001030965586110076
11,729000000,-0.026231730272023683,-0.012412554246976215,1.4627700625255431e-0
11,734000000,-0.07616746620992078,-0.025419637992935198,0.0001667275963532213
11,739000000,-0.028911629941590782,-0.010255820093444258,-0.0001830140321353797
11,744000000,-0.06478396397177183,-0.005023341299149696,-0.0001399067559019332
11,749000000,-0.047960081570262963,-0.020358073374762715,-0.0002456414620392136
11,754000000,-0.029032054996254227,-0.008110347522733754,0.0001739657031060633
11,759000000,-0.02441701618165631,0.012506752755161417,-6.279637371706545e-0
11,764000000,-0.03090991522717525,0.0037473869793620434,3.7718790044065664e-0
11,769000000,-0.04627858926417905,-0.03484092826633361,2.605239239184061e-0
11,774000000,-0.05342064986194162,-0.010670708024438213,-0.0001533600974851097
11,779000000,-0.026822147735179505,-0.012810034544485243,5.579331056020706e-0
11,784000000,-0.017797268424427675,-0.01680055811664528,0.0002684277508782769
11,789000000,-0.036940506260877935,0.03023541232712082,-0.000268870271760029
11,794000000,-0.02354844905226577,0.015894474677298067,-0.000406609318466494
11,799000000,-0.03202931189079984,0.004154452625119936,-8.07562330332052e-0
11,804000000,-0.03666826066995217,0.01682640044712899,-0.000134972447981777
11,809000000,-0.02919424888316289,-0.00494063067865781,-0.0001080773376559656
11,814000000,-0.0356545698824191,0.007364263357676682,9.248101616469191e-0
11,819000000,-0.00861751967212255,0.005698238529600032,8.260970874889344e-0
11,824000000,-0.03783234844741593,-0.007029101856737304,-8.836676311713468e-0
11,829000000,-0.0514596312745342,0.0011523294147871414,-0.0002637730328759365
11,834000000,-0.03910754472600376,-0.016347750738836996,-0.000276818383398157
11,839000000,-0.03892928670156634,-0.001236589194388386,-2.78072770432812e-0
11,844000000,-0.057937679457741316,0.004932543707876803,-0.000247266815615948
11,849000000,-0.022243370105200437,-0.015188234938911182,4.140013455008406e-0
11,854000000,-0.05102412027304207,-0.02430439975633084,1.9841240500197453e-0
11,859000000,-0.036815635179512356,0.0325892297302487,0.0001243168796615217
11,864000000,0.0038780770444493406,-0.0007601388185331373,-9.192861113923567e-0
11,869000000,-0.06066039026715385,-0.005668509008600872,0.0002070459525940453
11,874000000,-0.02901874869068093,0.002901591243496965,0.0001152688094046915
11,879000000,-0.025205455993935328,0.015420323518587742,7.339831847929169e-0
11,884000000,-0.06680652280248937,0.0005241753696449355,-0.000268475984727429
11,889000000,-0.02016321723528492,0.0018486688760961517,-0.0001631063284743177
11,894000000,-0.020620357170199895,0.002709785603021814,2.5729163003657566e-0
11,899000000,-0.04730154393902161,0.0030731177716368206,0.000287110434304263
11,904000000,-0.01883475642571779,-0.008261104322786662,8.521937228049523e-0
11,909000000,-0.019835984432038524,-0.008316112361912367,-7.312325742906298e-0
11,914000000,-0.031511339499814855,-0.014738266008646847,-4.0036379303574485e-0
11,919000000,-0.05223776486061336,-0.015754427427127828,-1.8014548856483463e-0
11,924000000,-0.025901738887709587,-0.0007437273310041015,-0.000250312511865873
11,929000000,-0.029970760402853094,-0.008721534330326292,9.050648100536461e-0
11,934000000,-0.04172829995747529,0.009835885707648265,5.81776837372179e-0
11,939000000,-0.012098413247352845,0.025072057212557196,0.000238547086371865
11,944000000,-0.030546862509949323,0.00043573850367683924,-7.941641309946426e-0
11,949000000,-0.026540149326586885,-0.02027516585748123,8.336952430607034e-0
11,954000000,-0.05435345079842624,0.01929261816679958,-0.0001062286520469632
11,959000000,-0.03549302288892708,-0.010160232070193105,0.0002479491962188064
11,964000000,-0.020641398241105204,0.0031614441633276698,0.0002626562089184639
11,969000000,-0.015400950763710793,0.00771721412810732,0.0003058573836803609
11,974000000,-0.009363475030678633,-0.03182510949074051,-0.0002495942779162804
