e, e_dot, e_int, stamp, 
2.0499388772703346, 0.0, 0.0, 
2.0499361179444926, 0.0, 0.0, 
2.048807700915454, 0.0, 0.0, 
2.04655360690311, 0.0, 0.0, 
2.033036254322946, 0.0, 0.0, 
2.0093879069264178, 0.0, 0.0, 
1.9789782924384343, 0.0, 0.0, 
1.9478770297182226, 0.0, 0.0, 
1.927045618861339, 0.0, 0.0, 
1.8956789397180243, 0.0, 0.0, 
1.8641911252394012, 0.0, 0.0, 
1.83261834383482, 0.0, 0.0, 
1.8009909259535426, 0.0, 0.0, 
1.7693456508561938, 0.0, 0.0, 
1.737697110585914, 0.0, 0.0, 
1.7165973117411912, 0.0, 0.0, 
1.6849494153351432, 0.0, 0.0, 
1.6533049655762455, 0.0, 0.0, 
1.6216641185660465, 0.0, 0.0, 
1.6005724501066363, 0.0, 0.0, 
1.5794820195162345, 0.0, 0.0, 
1.5478514460600723, 0.0, 0.0, 
1.5162363330070592, 0.0, 0.0, 
1.484638025623344, 0.0, 0.0, 
1.463581639703518, 0.0, 0.0, 
1.4320258253052909, 0.0, 0.0, 
1.4007227363606143, 0.0, 0.0, 
1.3700647565452064, 0.0, 0.0, 
1.339979877727714, 0.0, 0.0, 
1.3106104232093096, 0.0, 0.0, 
1.2818801277935596, 0.0, 0.0, 
1.253778247194752, 0.0, 0.0, 
1.2262921985660376, 0.0, 0.0, 
1.208303007791479, 0.0, 0.0, 
1.1818124108214896, 0.0, 0.0, 
1.155901840325956, 0.0, 0.0, 
1.1305679391544907, 0.0, 0.0, 
1.1057431500559745, 0.0, 0.0, 
1.0815359523531467, 0.0, 0.0, 
1.0578734754792816, 0.0, 0.0, 
1.0347357258825982, 0.0, 0.0, 
1.0195920547955817, 0.0, 0.0, 
0.9972915815364605, 0.0, 0.0, 
0.9754777950882471, 0.0, 0.0, 
0.9541400289377234, 0.0, 0.0, 
0.9332173499174247, 0.0, 0.0, 
0.9128015075799111, 0.0, 0.0, 
0.8994437217196215, 0.0, 0.0, 
0.8797850390864822, 0.0, 0.0, 
0.8605713339535365, 0.0, 0.0, 
0.8417885658520604, 0.0, 0.0, 
0.8234628568823016, 0.0, 0.0, 
0.8054924310314403, 0.0, 0.0, 
0.7879141891499987, 0.0, 0.0, 
0.770719561906479, 0.0, 0.0, 
0.7539043958129169, 0.0, 0.0, 
0.7429056546046764, 0.0, 0.0, 
0.7267200934045651, 0.0, 0.0, 
0.7108948785432064, 0.0, 0.0, 
0.6954162026782744, 0.0, 0.0, 
0.6802389889619702, 0.0, 0.0, 
0.6654305134029086, 0.0, 0.0, 
0.6509534599725785, 0.0, 0.0, 
0.6368035330146342, 0.0, 0.0, 
0.6229703954684762, 0.0, 0.0, 
0.6094419349102286, 0.0, 0.0, 
0.6005876681416701, 0.0, 0.0, 
0.5875516146820484, 0.0, 0.0, 
0.5748101148109782, 0.0, 0.0, 
0.5623571372150267, 0.0, 0.0, 
0.5501960705316931, 0.0, 0.0, 
0.5382586818063396, 0.0, 0.0, 
0.5265694510353189, 0.0, 0.0, 
0.5189128300549536, 0.0, 0.0, 
0.5076305149987135, 0.0, 0.0, 
0.49658788267647697, 0.0, 0.0, 
0.4857798432144663, 0.0, 0.0, 
0.47522657977807925, 0.0, 0.0, 
0.4648724541344054, 0.0, 0.0, 
0.454740867927418, 0.0, 0.0, 
0.44482889025914596, 0.0, 0.0, 
0.43513180597151224, 0.0, 0.0, 
0.4256445054831667, 0.0, 0.0, 
0.4194338662980083, 0.0, 0.0, 
0.41028659749805746, 0.0, 0.0, 
0.4042777269156548, 0.0, 0.0, 
0.3954618532553968, 0.0, 0.0, 
0.38683937341371427, 0.0, 0.0, 
0.37840546310035567, 0.0, 0.0, 
0.37017664989263005, 0.0, 0.0, 
0.36477787143660706, 0.0, 0.0, 
0.35943919841423294, 0.0, 0.0, 
0.35160725000107107, 0.0, 0.0, 
0.3439481093081563, 0.0, 0.0, 
0.3364938892207084, 0.0, 0.0, 
0.32918645839334354, 0.0, 0.0, 
0.32202239019101275, 0.0, 0.0, 
0.3150165467174807, 0.0, 0.0, 
0.30816515418767104, 0.0, 0.0, 
0.3036817777550394, 0.0, 0.0, 
0.2970810631154467, 0.0, 0.0, 
0.2906263911041437, 0.0, 0.0, 
0.2843145524924888, 0.0, 0.0, 
0.2781580192255244, 0.0, 0.0, 
0.27212330012174246, 0.0, 0.0, 
0.26622274792686373, 0.0, 0.0, 
0.2604534746657072, 0.0, 0.0, 
0.2548124216334249, 0.0, 0.0, 
0.24929669193301188, 0.0, 0.0, 
0.24390375700547945, 0.0, 0.0, 
0.24037539991383264, 0.0, 0.0, 
0.2351815331644211, 0.0, 0.0, 
0.23010376414077072, 0.0, 0.0, 
0.22513941892045314, 0.0, 0.0, 
0.22190351779335274, 0.0, 0.0, 
0.2186928206212685, 0.0, 0.0, 
0.21555319600711087, 0.0, 0.0, 
0.21091480874904264, 0.0, 0.0, 
0.20638045470206892, 0.0, 0.0, 
0.2034249407583022, 0.0, 0.0, 
0.20051397073833954, 0.0, 0.0, 
0.19764665316903413, 0.0, 0.0, 
0.1934109297714923, 0.0, 0.0, 
0.18927053619787784, 0.0, 0.0, 
0.1852428053721956, 0.0, 0.0, 
0.1812772064080884, 0.0, 0.0, 
0.17741027825532837, 0.0, 0.0, 
0.17363083201944687, 0.0, 0.0, 
0.1699368205271664, 0.0, 0.0, 
0.16632660016468584, 0.0, 0.0, 
